#fy4lon fy4lat fy4clm fy4snc fy3lon fy3lat dist fy3val outtype 
123.12 -15.8902 0 39 57.9848 -15.5946 65.1356 1014 201 
125.186 -15.9237 0 25 55.9749 -15.6305 69.2119 1014 201 
127.298 -15.9614 0 50 53.9929 -14.5338 73.319 1014 201 
129.463 -16.0037 0 25 51.9944 -15.7776 77.4686 1014 201 
131.689 -16.051 0 25 49.9925 -15.4935 81.6985 -999 25 
133.988 -16.1037 0 25 47.9923 -14.7003 86.0068 -999 25 
136.371 -16.1624 0 25 45 -16.2252 91.3709 -999 25 
138.855 -16.228 0 39 42.9928 -17.1679 95.8666 -999 39 
141.459 -16.3014 1 25 39.9846 -15.8927 101.475 1012 201 
144.21 -16.3839 0 25 36.9993 -15.1704 107.218 1012 201 
147.143 -16.4773 0 39 33.9782 -17.0392 113.166 1012 201 
150.308 -16.584 0 39 30.9961 -16.868 119.312 1012 201 
153.781 -16.7079 0 39 27.9875 -18.7207 125.81 1012 201 
157.686 -16.8551 0 39 23.9912 -16.9115 133.695 -999 39 
162.252 -17.0368 0 39 18.9789 -18.0157 143.276 -999 39 
168.016 -17.2793 0 39 12.9946 -17.9068 155.023 1012 201 
177.301 -17.6945 0 39 3.99954 -15.6388 173.313 1014 201 
39.5352 -19.4905 0 39 139.007 -19.7742 99.4721 1012 201 
45.9033 -19.1863 0 25 133.002 -16.7709 87.1323 1012 201 
50.7576 -18.9672 0 39 128.011 -18.9722 77.253 -999 39 
54.8417 -18.7928 0 39 124.037 -18.6656 69.1957 -999 39 
58.4414 -18.6473 0 39 120.017 -17.7218 61.5821 -999 39 
61.7029 -18.5228 0 39 117.038 -18.4947 55.3349 -999 39 
64.7128 -18.4143 0 39 114.012 -19.0368 49.3027 1014 201 
67.5275 -18.3188 0 39 111.01 -17.2263 43.4966 1014 201 
70.186 -18.2341 0 39 108.011 -18.1935 37.825 1014 201 
72.7171 -18.1585 0 39 106.011 -18.2094 33.2941 1014 201 
75.1423 -18.0909 0 39 103.038 -18.1786 27.8955 1014 201 
77.4785 -18.0303 0 39 101.011 -17.6679 23.5356 -999 39 
79.7392 -17.9761 0 39 99.0027 -18.7496 19.279 -999 39 
81.9357 -17.9277 0 39 97.018 -18.3109 15.0872 -999 39 
84.077 -17.8845 0 39 94.0789 -17.3255 10.0175 -999 39 
86.1711 -17.8462 0 39 92.0012 -17.7683 5.83058 -999 39 
88.2248 -17.8125 0 39 90.0953 -17.8194 1.8705 1014 201 
90.2441 -17.7831 0 39 90.286 -17.8185 0.0548195 1014 201 
92.2342 -17.7578 0 39 88.9514 -17.8055 3.28309 1014 201 
94.1999 -17.7365 0 39 86.9974 -19.0977 7.32999 1014 201 
96.1456 -17.7189 0 39 84.9935 -16.9346 11.1796 1014 201 
98.0753 -17.705 0 39 82.982 -18.3109 15.1054 1014 201 
99.9929 -17.6947 0 39 81.9789 -18.6805 18.0409 1014 201 
101.902 -17.6878 0 39 79.992 -17.3728 21.9121 1014 201 
103.806 -17.6845 0 39 77.9786 -17.9366 25.8285 1014 201 
105.708 -17.6846 0 39 75.987 -18.1237 29.7246 -999 39 
107.612 -17.6881 0 39 73.9888 -18.2094 33.6277 -999 39 
109.522 -17.6952 0 39 71.989 -18.1935 37.5362 -999 39 
111.44 -17.7057 0 39 69.9924 -18.0762 41.4494 -999 39 
113.371 -17.7199 3 39 -999 -999 -999 -999 39 
115.317 -17.7377 0 39 65.9884 -19.0368 49.3462 1014 201 
117.284 -17.7593 1 39 63.9904 -17.9952 53.2946 1014 201 
119.276 -17.7848 1 39 61.9553 -17.0947 57.325 1014 201 
121.297 -17.8144 0 39 59.9835 -17.7218 61.314 1014 201 
123.353 -17.8484 0 25 57.9845 -18.2457 65.3701 1014 201 
125.45 -17.8869 0 25 55.9668 -17.6605 69.4836 1014 201 
127.594 -17.9304 0 50 53.9938 -18.3678 73.602 1014 201 
129.794 -17.9792 0 25 51.9894 -18.9722 77.8115 -999 25 
132.059 -18.0338 0 50 48.9877 -19.3845 83.0827 -999 50 
134.401 -18.0947 0 25 46.9979 -16.7709 87.4127 -999 25 
136.832 -18.1628 0 25 45 -18.2084 91.8316 -999 25 
139.37 -18.2389 0 25 41.9944 -18.8815 97.3774 -999 25 
142.037 -18.3242 0 25 38.998 -16.7515 103.051 1012 201 
144.862 -18.4205 0 25 36.9659 -18.3771 107.896 1014 201 
147.885 -18.5298 0 39 33.9853 -19.0508 113.901 1012 201 
151.164 -18.6554 0 39 29.9978 -19.3432 121.168 1012 201 
154.788 -18.8023 0 39 26.9566 -19.4877 127.833 -999 39 
158.908 -18.9789 0 39 22.9968 -18.4611 135.912 -999 39 
163.824 -19.2015 0 39 17.9971 -20.8157 145.836 -999 39 
170.336 -19.5137 0 39 10.9953 -21.889 159.358 1014 201 
36.35 -21.8314 0 39 142.004 -20.7381 105.659 1012 201 
43.9381 -21.4213 0 25 135.14 -21.1369 91.2028 1012 201 
49.2752 -21.1494 0 39 129.013 -20.313 79.742 1012 201 
53.6389 -20.9392 0 39 125 -22.0779 71.3705 -999 39 
57.428 -20.7667 0 39 121.032 -20.7248 63.6035 -999 39 
60.8296 -20.6204 0 39 118.009 -19.9577 57.1835 -999 39 
63.9491 -20.4938 0 39 115.005 -21.4264 51.0643 1014 201 
66.853 -20.3828 0 39 112.003 -20.8374 45.1528 1014 201 
69.5864 -20.2847 0 39 109.003 -21.5063 39.4353 1014 201 
72.1818 -20.1975 0 39 106.013 -20.2252 33.831 1014 201 
74.6633 -20.1197 0 39 104.012 -20.4064 29.3505 1014 201 
77.0496 -20.0501 0 39 101.001 -20.4942 23.9553 -999 39 
79.3556 -19.9879 0 39 99.024 -20.7012 19.6813 -999 39 
81.5932 -19.9323 0 39 97.015 -20.5405 15.4337 -999 39 
83.7726 -19.8829 0 39 95.0165 -20.2818 11.251 -999 39 
85.9021 -19.8391 0 39 93.023 -19.6501 7.12343 -999 39 
87.9891 -19.8006 0 39 91.0736 -19.7488 3.08495 1014 201 
90.0397 -19.767 0 39 90.0976 -19.7629 0.0580131 1014 201 
92.0598 -19.7382 0 39 88.9264 -19.7488 3.13339 1014 201 
94.0543 -19.7138 0 39 86.9872 -19.3741 7.07525 1014 201 
96.0278 -19.6937 0 39 84.9835 -20.2818 11.06 1014 201 
97.9846 -19.6779 0 39 83.9858 -20.4234 14.0186 1014 201 
99.9287 -19.6661 0 39 81.9815 -20.6331 17.9732 1014 201 
101.864 -19.6583 0 39 79.9808 -19.0677 21.891 1014 201 
103.794 -19.6545 0 39 77.9947 -20.4895 25.8126 -999 39 
105.722 -19.6546 0 39 75.9873 -19.2691 29.7372 -999 39 
107.652 -19.6586 0 39 73.9872 -20.2252 33.6697 -999 39 
109.588 -19.6667 0 39 71.9982 -19.9464 37.5905 -999 39 
111.532 -19.6787 0 39 69.9756 -18.9554 41.5631 -999 39 
113.49 -19.6948 1 39 67.9965 -20.8374 45.5079 -999 39 
115.465 -19.7151 3 39 -999 -999 -999 -999 39 
117.461 -19.7398 1 39 63.9988 -19.2382 53.4642 1014 201 
119.482 -19.7689 0 39 61.9908 -19.9577 57.4919 1014 201 
121.535 -19.8028 0 25 59.976 -19.9596 61.5593 1014 201 
123.624 -19.8416 0 25 57.9841 -20.8526 65.648 1014 201 
125.757 -19.8857 0 25 55.9584 -19.6642 69.7986 1014 201 
127.939 -19.9355 0 25 53.9938 -18.3678 73.9621 1014 201 
130.181 -19.9914 0 25 50.9872 -20.313 79.1942 -999 25 
132.491 -20.054 0 25 48.9877 -19.3845 83.5061 -999 25 
134.883 -20.1241 0 25 46.9995 -22.4391 87.9137 -999 25 
137.37 -20.2025 0 25 43.9974 -22.6661 93.4056 -999 25 
139.973 -20.2903 0 25 41.9944 -18.8815 97.9892 -999 25 
142.716 -20.3891 0 25 38.9837 -20.6993 103.733 1014 201 
145.632 -20.5009 0 25 35.9915 -19.7535 109.643 1014 201 
148.766 -20.6286 0 25 32.9944 -21.9414 115.779 1012 201 
152.187 -20.7762 0 39 28.997 -20.7721 123.19 1012 201 
156.004 -20.9506 0 39 24.9926 -22.0359 131.016 -999 39 
160.412 -21.1636 0 39 20.994 -22.5521 139.425 -999 39 
165.831 -21.4406 0 25 15.9863 -21.0923 149.845 1012 201 
173.669 -21.8659 0 39 7.98758 -22.2937 165.682 1014 201 
30.7415 -24.4025 0 25 148.006 -24.3887 117.264 -999 25 
41.345 -23.7554 0 39 137.01 -22.8224 95.6691 1012 201 
47.4261 -23.4076 0 25 131.006 -22.2985 83.587 1012 201 
52.1756 -23.1512 0 39 126.005 -22.1103 73.8369 -999 39 
56.2126 -22.9454 0 39 122.016 -23.4186 65.8054 -999 39 
59.7917 -22.773 0 39 119.014 -24.1734 59.2393 -999 39 
63.0473 -22.6252 0 39 115.005 -21.4264 51.9714 1014 201 
66.0604 -22.4964 0 39 112.007 -22.3071 45.9473 1014 201 
68.8845 -22.3831 0 39 110.009 -21.3077 41.1382 1014 201 
71.557 -22.2826 0 39 107.021 -22.9482 35.4697 1014 201 
74.1056 -22.1932 0 39 104.012 -22.6575 29.9097 1014 201 
76.5513 -22.1135 0 39 102.018 -21.8842 25.4675 -999 39 
78.9105 -22.0424 0 39 100.008 -22.1371 21.0977 -999 39 
81.1965 -21.9789 0 39 97.0119 -22.7399 15.8337 -999 39 
83.4203 -21.9226 0 39 95.0095 -23.2924 11.6699 -999 39 
85.5911 -21.8727 0 39 93.0968 -21.569 7.51182 -999 39 
87.7167 -21.8288 0 39 91.0998 -21.669 3.38691 1014 201 
89.8038 -21.7907 0 39 89.9 -21.6832 0.144209 1014 201 
91.8586 -21.7579 0 39 89.9 -21.6832 1.96003 1014 201 
93.8864 -21.7302 0 39 87.9011 -21.6309 5.98614 1014 201 
95.8921 -21.7074 0 39 85.9215 -21.2109 9.98297 1014 201 
97.8801 -21.6894 0 39 83.9963 -22.8934 13.9359 1014 201 
99.8548 -21.676 0 39 81.9843 -22.5626 17.8924 1014 201 
101.82 -21.6672 0 39 79.992 -22.1371 21.8331 1014 201 
103.78 -21.6629 0 39 77.9823 -21.8842 25.7985 -999 39 
105.738 -21.663 0 39 75.988 -21.5358 29.75 -999 39 
107.698 -21.6676 0 39 73.9855 -22.2163 33.7167 -999 39 
109.663 -21.6767 0 39 71.9982 -19.9464 37.705 -999 39 
111.639 -21.6903 0 39 69.9914 -21.3077 41.6491 -999 39 
113.628 -21.7086 0 39 67.9927 -22.3071 45.639 -999 39 
115.635 -21.7317 2 25 65.9867 -21.7442 49.6479 1014 201 
117.664 -21.7597 3 25 -999 -999 -999 -999 25 
119.72 -21.7928 3 25 -999 -999 -999 -999 25 
121.81 -21.8313 3 25 -999 -999 -999 -999 25 
123.938 -21.8755 0 25 57.9841 -20.8526 65.9616 1014 201 
126.112 -21.9258 0 39 54.9997 -22.0779 71.1119 1014 201 
128.339 -21.9825 3 25 -999 -999 -999 -999 25 
130.629 -22.0464 0 25 50.9793 -22.0645 79.6496 -999 25 
132.993 -22.118 0 25 48.9942 -22.2985 83.9989 -999 25 
135.444 -22.1983 0 25 45.9976 -22.2823 89.4466 -999 25 
138 -22.2883 0 25 43.9974 -22.6661 94.0029 -999 25 
140.68 -22.3895 0 25 40.9858 -22.6814 99.695 1014 201 
143.515 -22.5037 0 25 37.9963 -20.7381 105.533 1014 201 
146.541 -22.6335 0 25 34.9839 -21.0942 111.567 1014 201 
149.813 -22.7826 0 25 31.9948 -21.8375 117.822 1012 201 
153.415 -22.9567 0 39 27.9937 -23.9778 125.425 -999 39 
157.486 -23.165 0 39 23.9932 -22.3521 133.495 -999 39 
162.291 -23.4252 0 39 18.9967 -20.6407 143.322 -999 39 
168.494 -23.7812 0 39 12.9946 -25.1912 155.506 1014 201 
179.979 -24.4858 1 39 1.99666 -25.4151 177.985 -999 39 
37.6408 -26.2397 0 39 141.001 -24.1763 103.381 1012 201 
45.0548 -25.7651 0 39 133.009 -27.5501 87.9726 1012 201 
50.3696 -25.4449 0 39 128.001 -23.8366 77.6483 -999 39 
54.7422 -25.1962 0 39 124.009 -24.9404 69.2668 -999 39 
58.5517 -24.9918 0 39 120.012 -23.7447 61.4734 -999 39 
61.9789 -24.8184 0 39 117.076 -24.5986 55.0977 1012 201 
65.1271 -24.6686 0 39 113.009 -24.0978 47.8851 1014 201 
68.0617 -24.5374 0 39 110.01 -24.4771 41.948 1014 201 
70.8274 -24.4218 0 39 108.041 -24.5033 37.2139 1014 201 
73.4562 -24.3192 0 39 105.004 -23.434 31.5601 1014 201 
75.9723 -24.2279 0 39 103.01 -24.0862 27.0381 -999 39 
78.3944 -24.1467 0 39 100.02 -23.7834 21.6286 -999 39 
80.7373 -24.0744 0 39 98.0128 -24.4703 17.28 -999 39 
83.0131 -24.0102 0 39 95.0095 -23.2924 12.0179 -999 39 
85.232 -23.9535 0 39 93.0019 -24.2868 7.7771 1014 201 
87.4024 -23.9037 0 39 91.1314 -23.8366 3.72953 1014 201 
89.5319 -23.8604 0 39 89.4857 -23.8482 0.0478415 1014 201 
91.6269 -23.8232 0 39 89.8971 -23.8511 1.72999 1014 201 
93.6931 -23.7919 0 39 87.8486 -23.5285 5.8505 1014 201 
95.7359 -23.7661 0 39 85.9948 -23.6675 9.74158 1014 201 
97.7599 -23.7457 0 39 83.9963 -22.8934 13.79 1014 201 
99.7698 -23.7305 0 39 81.9872 -24.4703 17.7979 1014 201 
101.77 -23.7206 0 39 79.9801 -23.7834 21.7896 1014 201 
103.764 -23.7157 0 39 77.9993 -24.3771 25.7729 -999 39 
105.756 -23.7158 0 39 75.9887 -23.7718 29.7672 -999 39 
107.75 -23.721 0 39 73.9836 -24.1841 33.7697 -999 39 
109.75 -23.7313 0 39 71.9544 -23.653 37.7962 -999 39 
111.761 -23.7468 1 39 69.9903 -24.4771 41.7771 -999 39 
113.786 -23.7675 1 25 67.9887 -23.7641 45.7974 -999 25 
115.83 -23.7936 2 25 65.9849 -24.4082 49.849 1014 201 
117.898 -23.8253 2 25 63.9444 -24.3587 53.9561 1014 201 
119.995 -23.8628 3 25 -999 -999 -999 -999 25 
122.127 -23.9065 3 25 -999 -999 -999 -999 25 
124.3 -23.9567 3 25 -999 -999 -999 -999 25 
126.522 -24.0138 3 25 -999 -999 -999 -999 25 
128.801 -24.0785 3 25 -999 -999 -999 -999 25 
131.149 -24.1513 3 25 -999 -999 -999 -999 25 
133.576 -24.2331 2 25 47.9892 -25.8082 85.6011 -999 25 
136.098 -24.325 1 25 45 -24.3946 91.0981 -999 25 
138.734 -24.4283 1 25 42.9904 -22.8224 95.7574 -999 25 
141.509 -24.5449 3 25 -999 -999 -999 -999 25 
144.455 -24.677 2 25 36.9746 -25.1922 107.482 1014 201 
147.618 -24.8281 1 25 33.9965 -22.0216 113.656 1012 201 
151.065 -25.0031 3 25 -999 -999 -999 -999 25 
154.902 -25.2097 0 39 26.9923 -26.1514 127.913 -999 39 
159.317 -25.4617 0 39 21.9779 -25.8033 137.34 -999 39 
164.71 -25.7878 0 39 16.9994 -27.4276 147.72 1012 201 
172.349 -26.2787 0 39 8.99454 -25.6346 163.356 1014 201 
30.6913 -29.0636 0 25 148.006 -29.3834 117.316 -999 25 
41.8493 -28.2619 0 39 137.001 -27.9225 95.1528 1012 201 
48.0848 -27.8432 0 39 130.011 -26.5756 81.9356 1012 201 
52.9368 -27.5363 0 39 126.019 -28.0476 73.0843 -999 39 
57.055 -27.2907 0 39 121.001 -27.9555 63.9495 -999 39 
60.7039 -27.0857 0 39 118.001 -29.0797 57.3317 1012 201 
64.0221 -26.9104 0 39 114.017 -27.0321 49.9951 1012 201 
67.0933 -26.7581 0 39 111.022 -27.1273 43.9303 1014 201 
69.9725 -26.6245 0 39 109.043 -26.6092 39.0706 1014 201 
72.698 -26.5065 0 39 106.018 -26.1297 33.3224 1014 201 
75.2984 -26.402 0 39 103.027 -26.5479 27.7286 -999 39 
77.7951 -26.3091 0 39 101.018 -26.2667 23.223 -999 39 
80.205 -26.2267 0 39 98.0097 -26.3574 17.8051 -999 39 
82.5419 -26.1536 0 39 96.0145 -25.5934 13.4843 -999 39 
84.817 -26.0892 0 39 94.0009 -27.4107 9.27852 1014 201 
87.0398 -26.0327 0 39 91.1648 -25.9772 4.12537 1014 201 
89.2184 -25.9836 0 39 89.2587 -25.9861 0.0403299 1014 201 
91.36 -25.9415 0 39 89.8941 -25.992 1.46673 1014 201 
93.4706 -25.906 0 39 87.996 -25.6816 5.47925 1014 201 
95.5562 -25.8768 0 39 85.9069 -25.2733 9.66811 1014 201 
97.6217 -25.8537 0 39 83.9855 -25.5934 13.6387 1014 201 
99.672 -25.8366 0 39 81.9903 -26.3574 17.6894 1014 201 
101.712 -25.8253 0 39 79.992 -26.7694 21.7403 1014 201 
103.745 -25.8198 0 39 77.9863 -25.7405 25.759 -999 39 
105.777 -25.82 0 39 75.9894 -25.9792 29.7877 -999 39 
107.81 -25.8259 0 39 73.9817 -26.1297 33.83 -999 39 
109.851 -25.8375 0 39 71.9681 -26.1918 37.8842 -999 39 
111.902 -25.8549 0 39 69.9721 -25.3232 41.9331 -999 39 
113.968 -25.8784 1 39 67.9846 -25.2088 45.9886 1014 201 
116.055 -25.9079 0 25 64.9959 -25.8888 51.0593 1014 201 
118.168 -25.9438 3 25 -999 -999 -999 -999 25 
120.311 -25.9863 3 25 -999 -999 -999 -999 25 
122.492 -26.0359 2 25 58.9997 -26.4146 63.4937 1014 201 
124.718 -26.0928 3 25 -999 -999 -999 -999 25 
126.996 -26.1578 3 25 -999 -999 -999 -999 25 
129.337 -26.2313 3 25 -999 -999 -999 -999 25 
131.752 -26.3144 3 25 -999 -999 -999 -999 25 
134.255 -26.4079 3 25 -999 -999 -999 -999 25 
136.862 -26.5132 3 25 -999 -999 -999 -999 25 
139.596 -26.6321 3 25 -999 -999 -999 -999 25 
142.485 -26.7667 3 25 -999 -999 -999 -999 25 
145.569 -26.9202 3 25 -999 -999 -999 -999 25 
148.905 -27.0971 0 25 32.9917 -28.3182 115.919 1014 201 
152.577 -27.3041 0 25 28.9926 -26.3268 123.588 1012 201 
156.73 -27.5527 0 39 24.9911 -26.4827 131.743 -999 39 
161.64 -27.8644 0 39 19.9923 -26.7546 141.652 -999 39 
168.002 -28.2932 0 39 12.9946 -28.7215 155.008 1014 201 
180.228 -29.1765 0 39 1.99925 -33.002 178.27 -999 39 
36.9535 -30.9915 0 39 142.004 -31.5351 105.052 1012 201 
45.0658 -30.3838 0 39 133.008 -32.8863 87.9777 1014 201 
50.6657 -29.9901 0 39 128.013 -29.8742 77.3469 -999 39 
55.2194 -29.6887 0 39 123.029 -30.7797 67.818 -999 39 
59.1643 -29.443 0 39 119.011 -29.6239 59.8473 1012 201 
62.7019 -29.2358 0 39 116.016 -29.6818 53.3156 1012 201 
65.9451 -29.0577 0 39 113.023 -29.5569 47.0805 1014 201 
68.9646 -28.9026 0 39 110.011 -27.59 41.0672 1014 201 
71.8083 -28.7663 0 39 107.029 -29.3388 35.2255 1014 201 
74.5104 -28.646 0 39 104.01 -28.1598 29.5034 -999 39 
77.0964 -28.5396 0 39 101.007 -28.9554 23.9138 -999 39 
79.586 -28.4454 0 39 99.0072 -29.107 19.4324 -999 39 
81.995 -28.3621 0 39 97.0013 -29.1758 15.0283 -999 39 
84.3362 -28.2888 0 39 94.0161 -27.6738 9.69937 1014 201 
86.6202 -28.2246 0 39 92.0727 -28.0626 5.45481 1014 201 
88.8561 -28.1689 0 39 90.1091 -28.1077 1.25449 1014 201 
91.0518 -28.1211 0 39 89.8909 -28.1077 1.16097 1014 201 
93.214 -28.0809 0 39 87.9352 -27.7996 5.28625 1014 201 
95.349 -28.0479 0 39 85.9991 -27.4107 9.3716 1014 201 
97.4624 -28.0218 0 39 83.9967 -27.9915 13.4657 1014 201 
99.5595 -28.0024 0 39 81.9936 -28.2249 17.5673 1014 201 
101.645 -27.9897 0 39 79.9793 -28.3735 21.6691 1014 201 
103.724 -27.9834 0 39 77.9729 -27.0936 25.7665 -999 39 
105.801 -27.9836 0 39 75.9902 -28.1598 29.811 -999 39 
107.88 -27.9903 0 39 73.9797 -28.0546 33.9002 -999 39 
109.966 -28.0034 0 39 71.9777 -27.8645 37.9885 -999 39 
112.064 -28.0232 0 39 68.994 -28.5453 43.073 1014 201 
114.178 -28.0496 0 39 66.972 -27.5591 47.209 1014 201 
116.315 -28.0831 3 25 -999 -999 -999 -999 25 
118.479 -28.1237 3 25 -999 -999 -999 -999 25 
120.677 -28.172 3 25 -999 -999 -999 -999 25 
122.915 -28.2282 3 25 -999 -999 -999 -999 25 
125.203 -28.2929 0 25 55.9784 -27.8116 69.2258 1014 201 
127.547 -28.3668 0 25 53.9971 -29.358 73.557 -999 25 
129.961 -28.4507 3 25 -999 -999 -999 -999 25 
132.456 -28.5457 1 25 48.9874 -27.61 83.4738 -999 25 
135.048 -28.6529 2 25 45.9522 -29.9914 89.1061 -999 25 
137.758 -28.774 0 39 43.9334 -27.2068 93.8377 -999 39 
140.611 -28.9113 0 25 40.9912 -27.9815 99.6243 1014 201 
143.643 -29.0677 3 25 -999 -999 -999 -999 25 
146.901 -29.2474 1 25 34.9831 -27.6489 111.929 1014 201 
150.46 -29.4565 3 25 -999 -999 -999 -999 25 
154.434 -29.705 0 39 26.9995 -27.3361 127.456 -999 39 
159.034 -30.0105 0 39 21.9891 -30.0557 137.045 -999 39 
164.723 -30.412 0 39 16.9938 -30.9835 147.73 1014 201 
173.126 -31.044 0 39 7.99936 -31.9056 165.129 1014 201 
40.7085 -33.1428 0 39 138.004 -33.2012 97.2955 1012 201 
47.6908 -32.5964 0 39 131.021 -32.7729 83.33 -999 39 
52.9111 -32.2128 0 39 126.001 -32.879 73.0934 -999 39 
57.2719 -31.9117 0 39 121.004 -32.5045 63.7347 1012 201 
61.1028 -31.6632 0 39 117.027 -31.4243 55.9244 1012 201 
64.5686 -31.4525 0 39 114.021 -32.1712 49.458 1014 201 
67.7656 -31.2707 0 39 111.004 -32.1649 43.2479 1014 201 
70.7559 -31.1122 0 39 108.001 -31.1659 37.2456 1014 201 
73.5825 -30.973 0 39 105.013 -31.6252 31.4372 -999 39 
76.2767 -30.8504 0 39 102.023 -30.8414 25.7466 -999 39 
78.862 -30.7423 0 39 100.008 -31.2868 21.153 -999 39 
81.357 -30.6469 0 39 97.0253 -31.5288 15.6931 -999 39 
83.7764 -30.5632 0 39 95.0326 -29.6818 11.2906 1014 201 
86.1326 -30.49 0 39 92.1462 -30.4134 6.01409 1014 201 
88.4356 -30.4266 0 39 90.113 -30.4595 1.67768 1014 201 
90.6945 -30.3723 0 39 90.791 -30.4534 0.126096 1014 201 
92.9167 -30.3266 0 39 88.987 -30.1894 3.93207 1014 201 
95.1092 -30.2892 0 39 85.9878 -31.3374 9.18139 1014 201 
97.2782 -30.2596 0 39 83.9851 -30.6174 13.2979 1014 201 
99.4293 -30.2377 0 39 81.997 -30.074 17.4331 1014 201 
101.568 -30.2233 0 39 79.992 -31.2868 21.6022 -999 39 
103.699 -30.2162 0 39 77.9908 -29.5152 25.7181 -999 39 
105.828 -30.2164 0 39 75.9911 -30.3152 29.8375 -999 39 
107.96 -30.2239 0 39 73.9776 -29.9598 33.9835 -999 39 
110.099 -30.2388 0 39 70.9999 -29.6859 39.1034 -999 39 
112.251 -30.2612 0 39 68.9788 -30.7736 43.2757 1014 201 
114.422 -30.2912 0 39 66.9771 -29.5569 47.4502 1014 201 
116.616 -30.3291 3 25 -999 -999 -999 -999 25 
118.84 -30.3753 3 25 -999 -999 -999 -999 25 
121.101 -30.4301 0 25 59.9924 -29.564 61.115 1014 201 
123.407 -30.4941 0 25 57.9826 -30.9001 65.4259 1014 201 
125.767 -30.5679 0 25 55.9642 -30.639 69.8027 1014 201 
128.19 -30.6523 0 25 52.9728 -30.0955 75.2198 -999 25 
130.69 -30.7484 0 25 50.9669 -30.932 79.7237 -999 25 
133.282 -30.8574 0 25 47.988 -29.356 85.3069 -999 25 
135.983 -30.9809 0 25 45.9906 -32.5516 90.0062 -999 25 
138.819 -31.1211 0 25 42.9963 -33.2486 95.8459 1014 201 
141.82 -31.2809 0 25 39.9953 -31.037 101.825 1014 201 
145.031 -31.4642 1 25 35.9857 -30.6595 109.048 1014 201 
148.516 -31.6769 0 25 32.999 -33.5648 115.532 1014 201 
152.373 -31.9281 0 25 28.9875 -31.7155 123.385 -999 25 
156.773 -32.2331 0 39 24.9894 -30.8229 131.791 -999 39 
162.063 -32.6232 0 39 18.9599 -33.5245 143.106 1012 201 
169.219 -33.1855 0 39 11.9898 -31.9067 157.235 1014 201 
32.1793 -36.422 0 39 146.004 -35.6153 113.827 1012 201 
43.482 -35.4297 0 39 135.173 -35.2688 91.6907 1014 201 
49.8878 -34.9058 0 39 129.018 -34.5812 79.1307 -999 39 
54.8823 -34.5228 0 39 124.001 -36.5266 69.148 -999 39 
59.1268 -34.2175 0 39 119.007 -34.9237 59.8848 1014 201 
62.8919 -33.9638 0 39 116.001 -31.4232 53.1697 1012 201 
66.3199 -33.7479 0 39 112.002 -34.2165 45.6843 1014 201 
69.4967 -33.5615 0 39 109.029 -32.9568 39.5374 1014 201 
72.4789 -33.3991 0 39 106.027 -33.7153 33.5497 1014 201 
75.3063 -33.2568 0 39 103.03 -33.4949 27.7249 -999 39 
78.0082 -33.1318 0 39 100.022 -32.8537 22.0152 -999 39 
80.6068 -33.022 0 39 98.0317 -32.1608 17.4461 -999 39 
83.12 -32.9258 0 39 95.005 -32.285 11.9023 1014 201 
85.5619 -32.842 0 39 93.0002 -34.2346 7.56754 1014 201 
87.9444 -32.7695 0 39 91.0544 -32.7729 3.10998 1014 201 
90.2777 -32.7075 0 39 90.3515 -32.7823 0.105106 1014 201 
92.5703 -32.6555 0 39 88.9499 -32.516 3.62312 1014 201 
94.8301 -32.6128 0 39 86.8652 -32.1743 7.97692 1014 201 
97.0639 -32.5792 0 39 83.9971 -32.9536 13.0721 1014 201 
99.278 -32.5543 0 39 81.9683 -32.1608 17.3141 1014 201 
101.478 -32.5378 0 39 79.9784 -32.8537 21.5023 -999 39 
103.671 -32.5298 0 39 77.9959 -33.217 25.6841 -999 39 
105.861 -32.53 0 39 75.992 -32.447 29.8687 -999 39 
108.053 -32.5386 0 39 72.9934 -33.6697 35.0782 -999 39 
110.254 -32.5555 0 39 70.9782 -32.1441 39.2784 -999 39 
112.47 -32.5809 0 39 68.9958 -32.1649 43.4757 1014 201 
114.705 -32.6151 0 39 66.9881 -33.4917 47.7246 1014 201 
116.966 -32.6583 0 25 64.9831 -33.931 51.9987 1014 201 
119.261 -32.7109 0 25 61.9908 -34.048 57.2859 1014 201 
121.597 -32.7735 0 25 59.9838 -31.6563 61.6233 1014 201 
123.983 -32.8467 0 25 57.9821 -33.33 66.0025 1014 201 
126.429 -32.9312 0 39 54.9985 -31.7715 71.4396 1014 201 
128.947 -33.0282 0 39 52.9663 -32.6805 75.981 -999 39 
131.551 -33.1388 0 39 49.9986 -33.0494 81.5523 -999 39 
134.26 -33.2648 0 39 46.9921 -32.8863 87.2683 -999 39 
137.095 -33.4082 0 25 43.9978 -33.2771 93.0976 1014 201 
140.088 -33.572 0 25 40.9975 -33.1347 99.0915 1014 201 
143.278 -33.76 0 25 37.9784 -33.1822 105.301 1014 201 
146.723 -33.9778 0 25 34.9822 -33.9788 111.741 1014 201 
150.512 -34.2342 0 50 30.9638 -34.9151 119.551 1014 201 
154.792 -34.5432 0 39 26.9467 -35.204 127.847 -999 39 
159.846 -34.9323 0 39 21.9974 -32.839 137.865 -999 39 
166.381 -35.4688 0 39 14.9885 -37.4307 151.405 1014 201 
178.679 -36.5546 1 39 2.99909 -39.0313 175.697 -999 39 
36.1044 -38.7207 0 39 142.011 -38.9463 105.907 1014 201 
